TYP;Id_Men;Id_Pers;Sexe;Age;Dipl
T4;5265;10530;2;24;Z
T4;5266;10531;1;22;Z
T4;5266;10532;2;32;D
T4;5267;10533;1;27;Z
T4;5267;10534;2;19;Z
T4;5268;10535;1;17;Z
T4;5268;10536;2;26;Z
T4;5269;10537;1;60;B
T4;5269;10538;2;23;Z
T4;5270;10539;1;22;Z
T4;5270;10540;2;22;Z
T4;5271;10541;1;42;C
T4;5271;10542;2;44;D
T4;5272;10543;1;23;Z
T4;5272;10544;2;33;C
T4;5273;10545;1;29;Z
T4;5273;10546;2;26;Z
T4;5274;10547;1;29;Z
T4;5274;10548;2;26;Z
T4;5275;10549;1;26;Z
T4;5275;10550;2;21;Z
T4;5276;10551;1;26;Z
T4;5276;10552;2;45;A
T4;5277;10553;1;27;Z
T4;5277;10554;2;48;B
T4;5278;10555;1;21;Z
T4;5278;10556;2;68;C
T4;5279;10557;1;21;Z
T4;5279;10558;2;83;D
T4;5280;10559;1;24;Z
T4;5280;10560;2;28;Z
T4;5281;10561;1;21;Z
T4;5281;10562;2;29;Z
T4;5282;10563;1;34;D
T4;5282;10564;2;35;A
T4;5283;10565;1;29;Z
T4;5283;10566;2;32;B
T4;5284;10567;1;30;C
T4;5284;10568;2;27;Z
T4;5285;10569;1;20;Z
T4;5285;10570;2;74;B
T4;5286;10571;1;23;Z
T4;5286;10572;2;28;Z
T4;5287;10573;1;21;Z
T4;5287;10574;2;56;B
T4;5288;10575;1;27;Z
T4;5288;10576;2;35;D
T4;5289;10577;1;42;D
T4;5289;10578;2;32;D
T4;5290;10579;1;20;Z
T4;5290;10580;2;22;Z
T4;5291;10581;1;26;Z
T4;5291;10582;2;39;D
T4;5292;10583;1;24;Z
T4;5292;10584;2;29;Z
T4;5293;10585;1;24;Z
T4;5293;10586;2;28;Z
T4;5294;10587;1;22;Z
T4;5294;10588;2;22;Z
T4;5295;10589;1;23;Z
T4;5295;10590;2;23;Z
T4;5296;10591;1;26;Z
T4;5296;10592;2;29;Z
T4;5297;10593;1;23;Z
T4;5297;10594;2;23;Z
T4;5298;10595;1;25;Z
T4;5298;10596;2;23;Z
T4;5299;10597;1;26;Z
T4;5299;10598;2;57;D
T4;5300;10599;1;26;Z
T4;5300;10600;2;29;Z
T4;5301;10601;1;31;A
T4;5301;10602;2;29;Z
T4;5302;10603;1;35;D
T4;5302;10604;2;24;Z
T4;5303;10605;1;25;Z
T4;5303;10606;2;19;Z
T4;5304;10607;1;28;Z
T4;5304;10608;2;25;Z
T4;5305;10609;1;34;D
T4;5305;10610;2;31;D
T4;5306;10611;1;91;B
T4;5306;10612;2;28;Z
T4;5307;10613;1;41;D
T4;5307;10614;2;42;D
T4;5308;10615;1;28;Z
T4;5308;10616;2;21;Z
T4;5309;10617;1;21;Z
T4;5309;10618;2;20;Z
T4;5310;10619;1;25;Z
T4;5310;10620;2;22;Z
T4;5311;10621;1;27;Z
T4;5311;10622;2;35;D
T4;5312;10623;1;28;Z
T4;5312;10624;2;20;Z
T4;5313;10625;1;30;D
T4;5313;10626;2;24;Z
T4;5314;10627;1;26;Z
T4;5314;10628;2;28;Z
T4;5315;10629;1;71;D
T4;5315;10630;2;72;D
T4;5316;10631;1;25;Z
T4;5316;10632;2;31;D
T4;5317;10633;1;32;D
T4;5317;10634;2;21;Z
T4;5318;10635;1;24;Z
T4;5318;10636;2;32;D
T4;5319;10637;1;22;Z
T4;5319;10638;2;21;Z
T4;5320;10639;1;47;A
T4;5320;10640;2;24;Z
T4;5321;10641;1;23;Z
T4;5321;10642;2;26;Z
T4;5322;10643;1;28;Z
T4;5322;10644;2;58;C
T4;5323;10645;1;22;Z
T4;5323;10646;2;23;Z
T4;5324;10647;1;20;Z
T4;5324;10648;2;26;Z
T4;5325;10649;1;27;Z
T4;5325;10650;2;23;Z
T4;5326;10651;1;26;Z
T4;5326;10652;2;18;Z
T4;5327;10653;1;32;C
T4;5327;10654;2;20;Z
T4;5328;10655;1;20;Z
T4;5328;10656;2;27;Z
T4;5329;10657;1;20;Z
T4;5329;10658;2;34;C
T4;5330;10659;1;30;A
T4;5330;10660;2;18;Z
T4;5331;10661;1;30;D
T4;5331;10662;2;41;D
T4;5332;10663;1;23;Z
T4;5332;10664;2;27;Z
T4;5333;10665;1;22;Z
T4;5333;10666;2;31;D
T4;5334;10667;1;24;Z
T4;5334;10668;2;22;Z
T4;5335;10669;1;26;Z
T4;5335;10670;2;57;C
T4;5336;10671;1;23;Z
T4;5336;10672;2;22;Z
T4;5337;10673;1;51;D
T4;5337;10674;2;28;Z
T4;5338;10675;1;24;Z
T4;5338;10676;2;21;Z
T4;5339;10677;1;26;Z
T4;5339;10678;2;23;Z
T4;5340;10679;1;25;Z
T4;5340;10680;2;28;Z
T4;5341;10681;1;27;Z
T4;5341;10682;2;25;Z
T4;5342;10683;1;21;Z
T4;5342;10684;2;20;Z
T4;5343;10685;1;22;Z
T4;5343;10686;2;25;Z
T4;5344;10687;1;31;D
T4;5344;10688;2;25;Z
T4;5345;10689;1;35;D
T4;5345;10690;2;78;B
T4;5346;10691;1;30;D
T4;5346;10692;2;33;D
T4;5347;10693;1;27;Z
T4;5347;10694;2;33;D
T4;5348;10695;1;29;Z
T4;5348;10696;2;29;Z
T4;5349;10697;1;29;Z
T4;5349;10698;2;23;Z
T4;5350;10699;1;31;B
T4;5350;10700;2;57;D
T4;5351;10701;1;24;Z
T4;5351;10702;2;25;Z
T4;5352;10703;1;21;Z
T4;5352;10704;2;27;Z
T4;5353;10705;1;24;Z
T4;5353;10706;2;36;D
T4;5354;10707;1;29;Z
T4;5354;10708;2;23;Z
T4;5355;10709;1;28;Z
T4;5355;10710;2;74;C
T4;5356;10711;1;22;Z
T4;5356;10712;2;30;D
T4;5357;10713;1;29;Z
T4;5357;10714;2;23;Z
T4;5358;10715;1;26;Z
T4;5358;10716;2;22;Z
T4;5359;10717;1;27;Z
T4;5359;10718;2;21;Z
T4;5360;10719;1;63;B
T4;5360;10720;2;23;Z
T4;5361;10721;1;31;D
T4;5361;10722;2;23;Z
T4;5362;10723;1;30;D
T4;5362;10724;2;27;Z
T4;5363;10725;1;22;Z
T4;5363;10726;2;17;Z
T4;5364;10727;1;16;Z
T4;5364;10728;2;36;D
T4;5365;10729;1;29;Z
T4;5365;10730;2;21;Z
T4;5366;10731;1;24;Z
T4;5366;10732;2;21;Z
T4;5367;10733;1;24;Z
T4;5367;10734;2;21;Z
T4;5368;10735;1;31;A
T4;5368;10736;2;75;D
T4;5369;10737;1;22;Z
T4;5369;10738;2;54;D
T4;5370;10739;1;22;Z
T4;5370;10740;2;24;Z
T4;5371;10741;1;26;Z
T4;5371;10742;2;24;Z
T4;5372;10743;1;24;Z
T4;5372;10744;2;27;Z
T4;5373;10745;1;26;Z
T4;5373;10746;2;24;Z
T4;5374;10747;1;15;Z
T4;5374;10748;2;23;Z
T4;5375;10749;1;16;Z
T4;5375;10750;2;20;Z
T4;5376;10751;1;30;C
T4;5376;10752;2;21;Z
T4;5377;10753;1;33;A
T4;5377;10754;2;26;Z
T4;5378;10755;1;21;Z
T4;5378;10756;2;67;D
T4;5379;10757;1;30;C
T4;5379;10758;2;25;Z
T4;5380;10759;1;20;Z
T4;5380;10760;2;15;Z
T4;5381;10761;1;26;Z
T4;5381;10762;2;21;Z
T4;5382;10763;1;28;Z
T4;5382;10764;2;47;C
T4;5383;10765;1;29;Z
T4;5383;10766;2;29;Z
T4;5384;10767;1;33;C
T4;5384;10768;2;57;D
T4;5385;10769;1;23;Z
T4;5385;10770;2;34;C
T4;5386;10771;1;59;B
T4;5386;10772;2;58;C
T4;5387;10773;1;32;D
T4;5387;10774;2;29;Z
T4;5388;10775;1;25;Z
T4;5388;10776;2;21;Z
T4;5389;10777;1;21;Z
T4;5389;10778;2;22;Z
T4;5390;10779;1;63;A
T4;5390;10780;2;26;Z
T4;5391;10781;1;25;Z
T4;5391;10782;2;27;Z
T4;5392;10783;1;23;Z
T4;5392;10784;2;26;Z
T4;5393;10785;1;28;Z
T4;5393;10786;2;22;Z
T4;5394;10787;1;25;Z
T4;5394;10788;2;39;C
T4;5395;10789;1;32;C
T4;5395;10790;2;32;C
T4;5396;10791;1;19;Z
T4;5396;10792;2;24;Z
T4;5397;10793;1;30;D
T4;5397;10794;2;36;D
T4;5398;10795;1;86;D
T4;5398;10796;2;21;Z
T4;5399;10797;1;23;Z
T4;5399;10798;2;34;D
T4;5400;10799;1;64;D
T4;5400;10800;2;24;Z
T4;5401;10801;1;20;Z
T4;5401;10802;2;28;Z
T4;5402;10803;1;26;Z
T4;5402;10804;2;26;Z
T4;5403;10805;1;32;D
T4;5403;10806;2;21;Z
T4;5404;10807;1;27;Z
T4;5404;10808;2;51;D
T4;5405;10809;1;30;B
T4;5405;10810;2;23;Z
T4;5406;10811;1;25;Z
T4;5406;10812;2;29;Z
T4;5407;10813;1;20;Z
T4;5407;10814;2;31;D
T4;5408;10815;1;20;Z
T4;5408;10816;2;22;Z
T4;5409;10817;1;15;Z
T4;5409;10818;2;24;Z
T4;5410;10819;1;68;D
T4;5410;10820;2;23;Z
T4;5411;10821;1;64;D
T4;5411;10822;2;26;Z
T4;5412;10823;1;22;Z
T4;5412;10824;2;22;Z
T4;5413;10825;1;25;Z
T4;5413;10826;2;39;D
T4;5414;10827;1;28;Z
T4;5414;10828;2;23;Z
T4;5415;10829;1;25;Z
T4;5415;10830;2;19;Z
T4;5416;10831;1;28;Z
T4;5416;10832;2;21;Z
T4;5417;10833;1;28;Z
T4;5417;10834;2;22;Z
T4;5418;10835;1;26;Z
T4;5418;10836;2;27;Z
T4;5419;10837;1;26;Z
T4;5419;10838;2;28;Z
T4;5420;10839;1;32;D
T4;5420;10840;2;32;C
T4;5421;10841;1;87;D
T4;5421;10842;2;20;Z
T4;5422;10843;1;23;Z
T4;5422;10844;2;24;Z
T4;5423;10845;1;25;Z
T4;5423;10846;2;22;Z
T4;5424;10847;1;24;Z
T4;5424;10848;2;84;D
T4;5425;10849;1;23;Z
T4;5425;10850;2;20;Z
T4;5426;10851;1;34;D
T4;5426;10852;2;28;Z
T4;5427;10853;1;29;Z
T4;5427;10854;2;24;Z
T4;5428;10855;1;32;A
T4;5428;10856;2;22;Z
T4;5429;10857;1;77;C
T4;5429;10858;2;40;D
T4;5430;10859;1;71;D
T4;5430;10860;2;26;Z
T4;5431;10861;1;71;D
T4;5431;10862;2;28;Z
T4;5432;10863;1;64;C
T4;5432;10864;2;25;Z
T4;5433;10865;1;26;Z
T4;5433;10866;2;21;Z
T4;5434;10867;1;34;D
T4;5434;10868;2;28;Z
T4;5435;10869;1;23;Z
T4;5435;10870;2;19;Z
T4;5436;10871;1;26;Z
T4;5436;10872;2;32;D
T4;5437;10873;1;28;Z
T4;5437;10874;2;20;Z
T4;5438;10875;1;26;Z
T4;5438;10876;2;28;Z
T4;5439;10877;1;85;D
T4;5439;10878;2;23;Z
T4;5440;10879;1;20;Z
T4;5440;10880;2;26;Z
T4;5441;10881;1;24;Z
T4;5441;10882;2;25;Z
T4;5442;10883;1;29;Z
T4;5442;10884;2;22;Z
T4;5443;10885;1;34;D
T4;5443;10886;2;25;Z
T4;5444;10887;1;64;B
T4;5444;10888;2;26;Z
T4;5445;10889;1;24;Z
T4;5445;10890;2;28;Z
T4;5446;10891;1;59;D
T4;5446;10892;2;21;Z
T4;5447;10893;1;31;D
T4;5447;10894;2;26;Z
T4;5448;10895;1;25;Z
T4;5448;10896;2;33;D
T4;5449;10897;1;24;Z
T4;5449;10898;2;21;Z
T4;5450;10899;1;24;Z
T4;5450;10900;2;19;Z
T4;5451;10901;1;23;Z
T4;5451;10902;2;22;Z
T4;5452;10903;1;33;B
T4;5452;10904;2;40;D
T4;5453;10905;1;29;Z
T4;5453;10906;2;27;Z
T4;5454;10907;1;59;B
T4;5454;10908;2;31;A
T4;5455;10909;1;58;D
T4;5455;10910;2;24;Z
T4;5456;10911;1;20;Z
T4;5456;10912;2;20;Z
T4;5457;10913;1;24;Z
T4;5457;10914;2;27;Z
T4;5458;10915;1;25;Z
T4;5458;10916;2;29;Z
T4;5459;10917;1;49;D
T4;5459;10918;2;22;Z
T4;5460;10919;1;16;Z
T4;5460;10920;2;27;Z
T4;5461;10921;1;43;B
T4;5461;10922;2;27;Z
T4;5462;10923;1;20;Z
T4;5462;10924;2;16;Z
T4;5463;10925;1;48;D
T4;5463;10926;2;27;Z
T4;5464;10927;1;54;B
T4;5464;10928;2;20;Z
T4;5465;10929;1;25;Z
T4;5465;10930;2;34;D
T4;5466;10931;1;31;D
T4;5466;10932;2;26;Z
T4;5467;10933;1;17;Z
T4;5467;10934;2;19;Z
T4;5468;10935;1;23;Z
T4;5468;10936;2;25;Z
T4;5469;10937;1;38;A
T4;5469;10938;2;54;B
T4;5470;10939;1;31;D
T4;5470;10940;2;25;Z
T4;5471;10941;1;29;Z
T4;5471;10942;2;23;Z
T4;5472;10943;1;28;Z
T4;5472;10944;2;41;B
T4;5473;10945;1;21;Z
T4;5473;10946;2;70;B
T4;5474;10947;1;33;D
T4;5474;10948;2;22;Z
T4;5475;10949;1;17;Z
T4;5475;10950;2;27;Z
T4;5476;10951;1;23;Z
T4;5476;10952;2;25;Z
T4;5477;10953;1;26;Z
T4;5477;10954;2;36;D
T4;5478;10955;1;23;Z
T4;5478;10956;2;24;Z
T4;5479;10957;1;25;Z
T4;5479;10958;2;28;Z
T4;5480;10959;1;37;B
T4;5480;10960;2;50;B
T4;5481;10961;1;26;Z
T4;5481;10962;2;21;Z
T4;5482;10963;1;48;B
T4;5482;10964;2;66;D
T4;5483;10965;1;25;Z
T4;5483;10966;2;18;Z
T4;5484;10967;1;66;C
T4;5484;10968;2;23;Z
T4;5485;10969;1;25;Z
T4;5485;10970;2;23;Z
T4;5486;10971;1;31;D
T4;5486;10972;2;32;B
T4;5487;10973;1;61;D
T4;5487;10974;2;20;Z
T4;5488;10975;1;57;D
T4;5488;10976;2;84;D
T4;5489;10977;1;26;Z
T4;5489;10978;2;21;Z
T4;5490;10979;1;31;C
T4;5490;10980;2;20;Z
T4;5491;10981;1;51;B
T4;5491;10982;2;26;Z
T4;5492;10983;1;62;D
T4;5492;10984;2;15;Z
T4;5493;10985;1;25;Z
T4;5493;10986;2;23;Z
T4;5494;10987;1;25;Z
T4;5494;10988;2;73;C
T4;5495;10989;1;27;Z
T4;5495;10990;2;29;Z
T4;5496;10991;1;56;C
T4;5496;10992;2;24;Z
T4;5497;10993;1;37;C
T4;5497;10994;2;23;Z
T4;5498;10995;1;23;Z
T4;5498;10996;2;29;Z
T4;5499;10997;1;22;Z
T4;5499;10998;2;22;Z
T4;5500;10999;1;26;Z
T4;5500;11000;2;39;D
T4;5501;11001;1;29;Z
T4;5501;11002;2;29;Z
T4;5502;11003;1;21;Z
T4;5502;11004;2;20;Z
T4;5503;11005;1;27;Z
T4;5503;11006;2;24;Z
T4;5504;11007;1;28;Z
T4;5504;11008;2;27;Z
T4;5505;11009;1;27;Z
T4;5505;11010;2;25;Z
T4;5506;11011;1;22;Z
T4;5506;11012;2;65;A
T4;5507;11013;1;25;Z
T4;5507;11014;2;23;Z
T4;5508;11015;1;23;Z
T4;5508;11016;2;23;Z
T4;5509;11017;1;24;Z
T4;5509;11018;2;24;Z
T4;5510;11019;1;26;Z
T4;5510;11020;2;26;Z
T4;5511;11021;1;25;Z
T4;5511;11022;2;28;Z
T4;5512;11023;1;25;Z
T4;5512;11024;2;28;Z
T4;5513;11025;1;34;D
T4;5513;11026;2;21;Z
T4;5514;11027;1;17;Z
T4;5514;11028;2;20;Z
T4;5515;11029;1;22;Z
T4;5515;11030;2;68;D
T4;5516;11031;1;26;Z
T4;5516;11032;2;23;Z
T4;5517;11033;1;31;D
T4;5517;11034;2;24;Z
T4;5518;11035;1;44;B
T4;5518;11036;2;72;D
T4;5519;11037;1;21;Z
T4;5519;11038;2;26;Z
T4;5520;11039;1;20;Z
T4;5520;11040;2;22;Z
T4;5521;11041;1;20;Z
T4;5521;11042;2;23;Z
T4;5522;11043;1;25;Z
T4;5522;11044;2;37;D
T4;5523;11045;1;24;Z
T4;5523;11046;2;65;D
T4;5524;11047;1;39;B
T4;5524;11048;2;45;D
T4;5525;11049;1;54;D
T4;5525;11050;2;24;Z
T4;5526;11051;1;29;Z
T4;5526;11052;2;63;D
T4;5527;11053;1;24;Z
T4;5527;11054;2;30;D
T4;5528;11055;1;24;Z
T4;5528;11056;2;67;C
T4;5529;11057;1;20;Z
T4;5529;11058;2;41;A
T4;5530;11059;1;58;A
T4;5530;11060;2;28;Z
T4;5531;11061;1;23;Z
T4;5531;11062;2;24;Z
T4;5532;11063;1;21;Z
T4;5532;11064;2;58;D
T4;5533;11065;1;53;B
T4;5533;11066;2;25;Z
T4;5534;11067;1;31;B
T4;5534;11068;2;21;Z
T4;5535;11069;1;23;Z
T4;5535;11070;2;20;Z
T4;5536;11071;1;23;Z
T4;5536;11072;2;36;B
T4;5537;11073;1;26;Z
T4;5537;11074;2;24;Z
T4;5538;11075;1;60;D
T4;5538;11076;2;22;Z
T4;5539;11077;1;24;Z
T4;5539;11078;2;23;Z
T4;5540;11079;1;28;Z
T4;5540;11080;2;25;Z
T4;5541;11081;1;34;D
T4;5541;11082;2;30;D
T4;5542;11083;1;23;Z
T4;5542;11084;2;21;Z
T4;5543;11085;1;73;D
T4;5543;11086;2;57;D
T4;5544;11087;1;22;Z
T4;5544;11088;2;26;Z
T4;5545;11089;1;29;Z
T4;5545;11090;2;25;Z
T4;5546;11091;1;34;C
T4;5546;11092;2;62;D
T4;5547;11093;1;69;C
T4;5547;11094;2;21;Z
T4;5548;11095;1;21;Z
T4;5548;11096;2;21;Z
T4;5549;11097;1;27;Z
T4;5549;11098;2;39;D
T4;5550;11099;1;21;Z
T4;5550;11100;2;30;A
T4;5551;11101;1;51;D
T4;5551;11102;2;29;Z
T4;5552;11103;1;32;C
T4;5552;11104;2;21;Z
T4;5553;11105;1;27;Z
T4;5553;11106;2;19;Z
T4;5554;11107;1;20;Z
T4;5554;11108;2;34;D
T4;5555;11109;1;26;Z
T4;5555;11110;2;23;Z
T4;5556;11111;1;22;Z
T4;5556;11112;2;73;B
T4;5557;11113;1;24;Z
T4;5557;11114;2;22;Z
T4;5558;11115;1;28;Z
T4;5558;11116;2;21;Z
T4;5559;11117;1;20;Z
T4;5559;11118;2;73;A
T4;5560;11119;1;66;A
T4;5560;11120;2;21;Z
T4;5561;11121;1;20;Z
T4;5561;11122;2;30;D
T4;5562;11123;1;33;A
T4;5562;11124;2;23;Z
T4;5563;11125;1;21;Z
T4;5563;11126;2;29;Z
T4;5564;11127;1;51;A
T4;5564;11128;2;29;Z
T4;5565;11129;1;31;D
T4;5565;11130;2;18;Z
T4;5566;11131;1;21;Z
T4;5566;11132;2;26;Z
T4;5567;11133;1;16;Z
T4;5567;11134;2;64;D
T4;5568;11135;1;21;Z
T4;5568;11136;2;47;D
T4;5569;11137;1;25;Z
T4;5569;11138;2;40;C
T4;5570;11139;1;21;Z
T4;5570;11140;2;34;B
T4;5571;11141;1;21;Z
T4;5571;11142;2;15;Z
T4;5572;11143;1;29;Z
T4;5572;11144;2;34;A
T4;5573;11145;1;33;C
T4;5573;11146;2;65;C
T4;5574;11147;1;25;Z
T4;5574;11148;2;23;Z
T4;5575;11149;1;52;D
T4;5575;11150;2;23;Z
T4;5576;11151;1;24;Z
T4;5576;11152;2;35;D
T4;5577;11153;1;20;Z
T4;5577;11154;2;22;Z
T4;5578;11155;1;47;C
T4;5578;11156;2;24;Z
T4;5579;11157;1;28;Z
T4;5579;11158;2;23;Z
T4;5580;11159;1;24;Z
T4;5580;11160;2;18;Z
T4;5581;11161;1;24;Z
T4;5581;11162;2;27;Z
T4;5582;11163;1;22;Z
T4;5582;11164;2;50;D
T4;5583;11165;1;80;B
T4;5583;11166;2;22;Z
T4;5584;11167;1;23;Z
T4;5584;11168;2;39;A
T4;5585;11169;1;29;Z
T4;5585;11170;2;21;Z
T4;5586;11171;1;30;A
T4;5586;11172;2;21;Z
T4;5587;11173;1;33;D
T4;5587;11174;2;25;Z
T4;5588;11175;1;22;Z
T4;5588;11176;2;20;Z
T4;5589;11177;1;25;Z
T4;5589;11178;2;37;A
T4;5590;11179;1;52;D
T4;5590;11180;2;44;A
T4;5591;11181;1;20;Z
T4;5591;11182;2;23;Z
T4;5592;11183;1;66;D
T4;5592;11184;2;23;Z
T4;5593;11185;1;20;Z
T4;5593;11186;2;24;Z
T4;5594;11187;1;26;Z
T4;5594;11188;2;29;Z
T4;5595;11189;1;23;Z
T4;5595;11190;2;20;Z
T4;5596;11191;1;20;Z
T4;5596;11192;2;62;D
T4;5597;11193;1;51;D
T4;5597;11194;2;67;D
T4;5598;11195;1;42;A
T4;5598;11196;2;26;Z
T4;5599;11197;1;29;Z
T4;5599;11198;2;27;Z
T4;5600;11199;1;26;Z
T4;5600;11200;2;15;Z
T4;5601;11201;1;30;D
T4;5601;11202;2;24;Z
T4;5602;11203;1;20;Z
T4;5602;11204;2;24;Z
T4;5603;11205;1;24;Z
T4;5603;11206;2;21;Z
T4;5604;11207;1;63;A
T4;5604;11208;2;25;Z
T4;5605;11209;1;29;Z
T4;5605;11210;2;27;Z
T4;5606;11211;1;20;Z
T4;5606;11212;2;29;Z
T4;5607;11213;1;20;Z
T4;5607;11214;2;24;Z
T4;5608;11215;1;22;Z
T4;5608;11216;2;25;Z
T4;5609;11217;1;29;Z
T4;5609;11218;2;23;Z
T4;5610;11219;1;20;Z
T4;5610;11220;2;28;Z
T4;5611;11221;1;19;Z
T4;5611;11222;2;24;Z
T4;5612;11223;1;33;D
T4;5612;11224;2;25;Z
T4;5613;11225;1;22;Z
T4;5613;11226;2;20;Z
T4;5614;11227;1;22;Z
T4;5614;11228;2;17;Z
T4;5615;11229;1;21;Z
T4;5615;11230;2;58;A
T4;5616;11231;1;51;D
T4;5616;11232;2;20;Z
T4;5617;11233;1;27;Z
T4;5617;11234;2;15;Z
T4;5618;11235;1;31;B
T4;5618;11236;2;21;Z
T4;5619;11237;1;20;Z
T4;5619;11238;2;23;Z
T4;5620;11239;1;20;Z
T4;5620;11240;2;25;Z
T4;5621;11241;1;33;B
T4;5621;11242;2;59;D
T4;5622;11243;1;21;Z
T4;5622;11244;2;15;Z
T4;5623;11245;1;31;B
T4;5623;11246;2;72;A
T4;5624;11247;1;32;A
T4;5624;11248;2;70;A
T4;5625;11249;1;51;A
T4;5625;11250;2;24;Z
T4;5626;11251;1;33;D
T4;5626;11252;2;22;Z
T4;5627;11253;1;25;Z
T4;5627;11254;2;37;D
T4;5628;11255;1;51;D
T4;5628;11256;2;21;Z
T4;5629;11257;1;22;Z
T4;5629;11258;2;22;Z
T4;5630;11259;1;29;Z
T4;5630;11260;2;32;A
T4;5631;11261;1;30;D
T4;5631;11262;2;24;Z
T4;5632;11263;1;37;D
T4;5632;11264;2;39;D
T4;5633;11265;1;22;Z
T4;5633;11266;2;21;Z
T4;5634;11267;1;36;D
T4;5634;11268;2;66;D
T4;5635;11269;1;23;Z
T4;5635;11270;2;31;B
T4;5636;11271;1;30;B
T4;5636;11272;2;21;Z
T4;5637;11273;1;33;D
T4;5637;11274;2;17;Z
T4;5638;11275;1;19;Z
T4;5638;11276;2;21;Z
T4;5639;11277;1;23;Z
T4;5639;11278;2;33;C
T4;5640;11279;1;32;B
T4;5640;11280;2;20;Z
T4;5641;11281;1;76;B
T4;5641;11282;2;24;Z
T4;5642;11283;1;25;Z
T4;5642;11284;2;28;Z
T4;5643;11285;1;26;Z
T4;5643;11286;2;27;Z
T4;5644;11287;1;27;Z
T4;5644;11288;2;23;Z
T4;5645;11289;1;23;Z
T4;5645;11290;2;22;Z
T4;5646;11291;1;29;Z
T4;5646;11292;2;16;Z
T4;5647;11293;1;24;Z
T4;5647;11294;2;18;Z
T4;5648;11295;1;64;C
T4;5648;11296;2;27;Z
T4;5649;11297;1;34;D
T4;5649;11298;2;23;Z
T4;5650;11299;1;21;Z
T4;5650;11300;2;31;D
T4;5651;11301;1;24;Z
T4;5651;11302;2;21;Z
T4;5652;11303;1;27;Z
T4;5652;11304;2;21;Z
T4;5653;11305;1;87;D
T4;5653;11306;2;49;D
T4;5654;11307;1;27;Z
T4;5654;11308;2;26;Z
T4;5655;11309;1;20;Z
T4;5655;11310;2;61;D
T4;5656;11311;1;25;Z
T4;5656;11312;2;20;Z
T4;5657;11313;1;52;D
T4;5657;11314;2;30;A
T4;5658;11315;1;49;C
T4;5658;11316;2;21;Z
T4;5659;11317;1;29;Z
T4;5659;11318;2;72;D
T4;5660;11319;1;23;Z
T4;5660;11320;2;52;D
T4;5661;11321;1;29;Z
T4;5661;11322;2;32;D
T4;5662;11323;1;26;Z
T4;5662;11324;2;24;Z
T4;5663;11325;1;16;Z
T4;5663;11326;2;20;Z
T4;5664;11327;1;80;D
T4;5664;11328;2;20;Z
T4;5665;11329;1;26;Z
T4;5665;11330;2;65;D
T4;5666;11331;1;26;Z
T4;5666;11332;2;64;D
T4;5667;11333;1;20;Z
T4;5667;11334;2;23;Z
T4;5668;11335;1;32;D
T4;5668;11336;2;20;Z
T4;5669;11337;1;80;C
T4;5669;11338;2;25;Z
T4;5670;11339;1;29;Z
T4;5670;11340;2;28;Z
T4;5671;11341;1;21;Z
T4;5671;11342;2;28;Z
T4;5672;11343;1;69;D
T4;5672;11344;2;25;Z
T4;5673;11345;1;27;Z
T4;5673;11346;2;25;Z
T4;5674;11347;1;27;Z
T4;5674;11348;2;36;D
T4;5675;11349;1;31;D
T4;5675;11350;2;24;Z
T4;5676;11351;1;24;Z
T4;5676;11352;2;20;Z
T4;5677;11353;1;29;Z
T4;5677;11354;2;23;Z
T4;5678;11355;1;25;Z
T4;5678;11356;2;24;Z
T4;5679;11357;1;24;Z
T4;5679;11358;2;23;Z
T4;5680;11359;1;73;D
T4;5680;11360;2;23;Z
T4;5681;11361;1;52;C
T4;5681;11362;2;17;Z
T4;5682;11363;1;22;Z
T4;5682;11364;2;45;A
T4;5683;11365;1;24;Z
T4;5683;11366;2;27;Z
T4;5684;11367;1;24;Z
T4;5684;11368;2;25;Z
T4;5685;11369;1;24;Z
T4;5685;11370;2;62;D
T4;5686;11371;1;26;Z
T4;5686;11372;2;24;Z
T4;5687;11373;1;87;D
T4;5687;11374;2;21;Z
T4;5688;11375;1;20;Z
T4;5688;11376;2;24;Z
T4;5689;11377;1;27;Z
T4;5689;11378;2;54;D
T4;5690;11379;1;36;C
T4;5690;11380;2;18;Z
T4;5691;11381;1;31;D
T4;5691;11382;2;25;Z
T4;5692;11383;1;23;Z
T4;5692;11384;2;23;Z
T4;5693;11385;1;26;Z
T4;5693;11386;2;19;Z
T4;5694;11387;1;27;Z
T4;5694;11388;2;73;B
T4;5695;11389;1;58;D
T4;5695;11390;2;24;Z
T4;5696;11391;1;23;Z
T4;5696;11392;2;24;Z
T4;5697;11393;1;22;Z
T4;5697;11394;2;21;Z
T4;5698;11395;1;15;Z
T4;5698;11396;2;26;Z
T4;5699;11397;1;32;A
T4;5699;11398;2;29;Z
T4;5700;11399;1;65;A
T4;5700;11400;2;69;D
T4;5701;11401;1;28;Z
T4;5701;11402;2;60;D
T4;5702;11403;1;22;Z
T4;5702;11404;2;29;Z
T4;5703;11405;1;16;Z
T4;5703;11406;2;17;Z
T4;5704;11407;1;21;Z
T4;5704;11408;2;21;Z
T4;5705;11409;1;29;Z
T4;5705;11410;2;55;D
T4;5706;11411;1;21;Z
T4;5706;11412;2;16;Z
T4;5707;11413;1;24;Z
T4;5707;11414;2;26;Z
T4;5708;11415;1;32;D
T4;5708;11416;2;24;Z
T4;5709;11417;1;25;Z
T4;5709;11418;2;33;D
T4;5710;11419;1;52;D
